2 2
64 291 59
258 216 72
390 224 93
53 279 71
431 210 77
307 278 41
373 64 49
116 122 93
22 432 68
280 326 95
302 242 45
400 324 84
62 232 75
277 198 64
219 394 28
100 65 80
30 283 56
145 316 38
239 233 24
115 291 59
119 151 13
122 381 90
78 228 90
87 315 16
28 200 7
290 112 73
95 323 70
50 263 57
32 287 3
408 235 38
256 105 58
219 286 35
192 401 56
183 243 69
76 333 91
175 49 41
306 223 70
269 126 16
46 41 80
31 262 99
393 433 16
341 398 44
390 5 22
352 405 75
383 214 87
120 82 36
415 203 33
208 364 74
437 101 15
260 346 38
251 340 1
332 430 46
152 191 83
176 280 35
304 392 29
351 175 55
259 129 16
174 184 74
284 287 11
210 233 32
377 359 75
110 270 1
295 137 58
222 322 64
386 381 57
55 149 82
92 413 78
120 428 48
351 434 27
431 5 33
139 319 30
42 186 51
401 111 32
402 403 4
340 87 24
118 17 48
131 48 71
183 48 85
286 280 40
394 391 12
197 303 97
378 419 19
25 243 32
111 201 60
422 303 97
323 256 47
68 47 68
226 283 20
103 57 62
251 193 93
243 220 32
7 130 67
243 387 65
84 386 61
341 222 27
396 196 49
189 29 58
423 67 42
36 400 7
51 207 85
92 343 66
281 417 67
140 127 60
260 6 98
233 155 19
114 155 80
375 373 42
122 43 1
198 20 30
30 239 45
160 74 83
187 79 65
280 302 34
85 298 25
344 214 38
195 127 75
394 382 15
53 187 33
82 327 28
426 392 78
380 439 17
298 135 79
356 125 68
311 393 37
439 94 83
330 11 85
276 64 85
344 135 50
163 296 27
127 335 93
158 72 80
251 150 76
417 427 54
203 126 54
317 354 20
374 126 48
179 134 94
435 228 66
145 435 17
345 349 17
168 16 7
195 416 24
311 403 99
357 431 10
351 177 48
332 180 52
2 402 79
94 76 23
146 286 75
384 147 10
221 341 22
195 271 28
259 27 14
237 235 49
215 268 52
304 285 11
224 289 69
200 175 85
31 167 90
161 149 67
210 267 75
83 324 87
153 441 12
254 97 33
383 109 64
306 167 24
192 265 86
192 97 93
375 332 3
271 81 65
245 235 80
327 69 50
198 214 94
249 343 48
187 52 82
278 113 76
385 33 79
178 404 17
148 435 21
431 44 24
147 126 93
264 377 66
32 210 46
88 91 93
440 102 44
288 429 12
352 387 46
337 222 24
52 185 51
437 347 60
240 420 63
351 286 56
111 262 70
52 254 7
95 373 14
390 3 58
127 222 42
349 277 99
7 295 76
347 210 97
121 311 10
180 192 1
138 127 13
311 210 91
164 160 44
374 169 59
134 413 5
270 13 50
297 39 6
424 249 45
365 122 61
436 347 46
126 109 53
52 178 2
213 137 27
180 132 85
324 359 68
114 68 74
244 433 49
190 332 40
316 108 87
236 151 57
25 67 60
264 60 74
371 301 64
133 141 42
177 223 74
340 338 30
97 240 15
335 387 78
437 152 30
411 50 83
186 299 92
362 397 87
239 332 46
10 154 77
335 194 33
22 99 65
287 141 35
216 169 87
421 17 15
331 156 50
246 139 84
440 157 58
383 274 19
173 112 27
78 90 56
130 36 99
297 415 93
430 379 38
413 131 19
315 195 10
29 343 76
144 379 44
117 178 32
13 263 80
355 378 14
338 11 100
131 337 35
432 283 41
156 260 47
346 408 47
218 25 3
396 412 38
334 273 20
238 207 98
47 57 25
287 223 94
145 432 32
128 435 29
61 208 25
237 321 7
76 54 94
182 409 82
409 130 80
328 257 6
157 393 27
25 348 31
267 430 19
54 32 19
59 268 20
331 422 15
5 395 53
74 330 95
194 63 42
300 417 65
113 88 100
203 410 80
181 251 86
56 0 99
300 234 65
252 244 93
342 296 71
361 233 20
193 116 1
318 231 41
150 53 92
242 326 93
267 63 95
65 268 22
340 263 78
3 169 77
327 371 13
394 285 51
35 285 76
236 33 92
195 267 60
40 280 99
150 63 33
108 247 88
366 425 76
407 77 6
245 350 51
397 217 91
270 345 52
320 115 99
69 296 38
356 349 47
229 39 62
170 270 52
272 349 51
405 165 99
24 227 92
30 168 88
435 54 27
167 300 79
429 100 33
349 345 88
334 244 94
397 129 77
26 110 70
184 150 60
263 117 92
258 392 14
82 234 60
104 109 59
164 32 51
371 217 3
287 363 31
141 417 4
26 141 35
130 202 42
120 299 48
328 146 95
229 351 31
248 71 9
205 238 68
166 221 37
243 411 60
426 255 22
313 432 78
360 94 79
113 166 97
53 355 60
92 262 39
210 342 74
227 258 52
227 203 36
35 421 1
68 55 73
348 47 21
381 29 96
280 125 35
373 427 67
43 185 72
177 99 79
244 150 86
356 119 59
270 366 91
364 161 51
438 286 90
346 12 7
188 118 72
182 3 100
170 115 94
369 197 26
8 318 7
154 437 78
189 163 59
295 206 40
45 322 47
173 359 47
141 404 37
400 103 28
319 63 19
355 258 83
54 195 86
92 74 63
332 27 24
45 345 44
202 178 87
12 432 68
34 380 51
378 238 92
295 253 70
390 338 17
420 359 4
45 22 69
301 408 7
247 294 59
335 152 61
434 38 14
200 402 46
159 340 44
315 232 25
421 177 29
436 19 28
219 253 71
87 91 84
406 299 98
13 301 60
352 302 10
242 69 81
220 91 75
345 263 10
139 159 7
396 220 1
242 197 86
104 156 46
258 8 79
133 334 48
273 297 80
127 70 96
291 48 15
79 46 100
25 307 47
268 208 70
121 381 33
146 307 14
48 170 39
160 87 26
217 324 6
124 214 1
38 430 45
304 346 23
310 146 74
23 374 21
82 266 58
54 88 61
1 387 53
109 136 75
414 203 84
82 407 33
288 19 62
142 82 4
318 436 49
146 45 27
208 256 6
46 328 24
292 132 89
328 100 30
329 279 56
391 370 3
247 78 6
240 366 18
57 334 95
356 114 76
390 281 78
326 51 30
408 172 31
418 95 88
294 400 57
212 195 37
60 434 39
337 106 16
102 307 22
304 202 89
428 5 73
240 71 54
231 259 67
49 167 38
357 47 1
3 269 30
48 201 91
296 31 58
386 257 71
292 254 45
409 3 93
283 349 95
92 41 75
319 399 18
51 45 25,

444 1332
254 298 26
31 291 21
177 442 44
190 50 1
159 40 85
331 405 29
399 254 86
405 206 93
175 201 47
110 12 5
134 390 36
62 48 85
112 345 63
3 325 41
245 129 21
415 275 9
418 57 77
100 178 89
284 281 96
201 408 23
323 133 2
174 260 85
115 70 38
164 290 1
39 310 43
351 34 73
276 386 15
11 397 33
128 11 60
76 356 80
343 117 30
358 231 30
368 78 92
235 438 39
357 190 29
258 368 35
24 313 83
18 312 96
318 390 86
425 297 94
28 303 59
324 215 50
409 413 29
231 375 55
270 367 29
23 274 15
373 80 87
293 304 32
246 176 3
261 352 64
26 420 98
262 350 48
136 129 83
222 82 58
303 141 80
82 369 51
299 87 55
119 179 48
227 432 80
34 71 80
200 254 51
404 29 27
300 396 53
147 176 6
81 383 46
401 158 55
299 315 40
359 97 50
257 175 58
400 16 39
365 52 68
343 272 51
224 86 34
226 172 74
359 425 36
290 280 16
179 339 23
303 213 54
125 206 98
384 37 66
99 131 25
46 293 66
386 299 100
339 395 76
235 12 19
120 33 9
52 89 3
24 203 34
311 124 36
202 269 82
18 366 39
325 389 58
0 178 40
200 253 81
33 39 11
37 96 41
188 25 92
137 403 54
95 186 5
337 69 12
136 430 19
435 337 97
126 204 9
400 329 57
199 51 77
125 199 48
115 437 30
413 302 26
279 326 20
20 327 33
351 271 99
326 19 89
360 138 57
56 241 32
107 359 13
43 342 71
92 212 95
20 118 17
76 141 67
351 253 59
240 99 44
99 175 34
308 398 97
129 397 11
31 226 99
372 98 66
314 38 16
128 158 25
277 124 27
232 273 38
58 387 35
354 151 48
56 224 77
346 395 66
437 355 77
235 21 48
48 382 35
338 300 53
65 381 47
297 292 79
176 267 18
135 393 99
123 52 4
95 163 73
425 301 96
322 87 21
79 197 99
330 346 35
282 47 38
339 383 59
418 85 17
310 378 21
7 95 72
377 342 60
185 279 75
73 279 2
18 74 4
82 364 4
254 21 67
44 208 19
14 261 11
308 165 86
34 244 40
264 16 62
300 128 41
258 91 72
147 396 77
5 340 89
238 187 68
321 333 7
293 129 81
248 82 38
41 398 40
388 336 71
43 156 46
20 389 51
348 381 83
86 261 38
191 337 85
157 417 40
409 425 61
174 87 25
172 258 92
204 237 69
48 304 55
348 73 51
347 437 12
279 73 34
62 12 43
192 207 100
316 293 51
392 385 54
4 178 13
359 432 98
266 440 85
68 37 10
183 383 80
106 98 59
283 390 61
183 402 93
297 82 41
331 20 53
102 65 62
401 295 95
404 91 9
262 60 77
74 267 62
100 357 34
199 288 93
157 88 60
207 371 24
276 400 73
242 31 78
355 217 73
271 357 58
20 183 34
172 304 26
174 352 3
169 12 61
385 125 14
355 340 36
386 417 10
144 436 74
107 283 63
442 164 94
158 421 42
320 83 77
209 390 44
428 39 2
359 116 52
230 27 17
159 56 34
142 5 97
108 306 76
395 45 38
342 202 64
276 319 61
56 80 15
113 168 15
37 36 25
13 193 10
197 4 30
39 304 77
319 263 53
294 283 64
9 413 57
193 261 46
91 429 91
201 170 84
94 137 35
71 369 75
47 22 93
137 296 84
253 48 27
419 420 14
156 176 51
50 317 88
128 18 32
219 421 55
91 310 26
405 430 48
283 233 85
362 386 71
243 387 60
321 353 40
261 147 24
281 236 46
216 317 95
234 190 19
99 119 17
410 309 80
180 425 32
33 310 85
416 176 15
60 5 89
261 339 86
229 181 38
396 58 51
427 82 50
252 165 91
357 362 82
22 12 67
138 160 33
377 43 79
313 267 52
402 148 62
213 409 50
293 368 58
342 376 39
0 91 15
338 270 65
429 419 55
17 27 7
109 180 29
241 390 5
385 184 21
420 402 44
52 419 14
350 268 64
310 281 87
219 127 74
356 411 25
288 436 89
292 398 91
79 309 23
137 151 54
41 340 93
84 13 19
345 89 52
286 229 4
318 172 64
132 73 10
400 382 55
391 259 26
5 373 13
322 45 49
363 38 73
329 338 87
16 180 63
258 376 73
386 171 45
27 338 85
369 429 40
150 51 52
416 41 35
90 429 56
119 166 50
169 13 94
68 86 73
81 27 90
290 367 64
412 152 88
309 0 12
54 388 23
426 31 38
383 429 28
131 371 6
88 247 1
17 12 88
96 362 1
219 340 41
153 389 82
181 70 34
407 211 97
428 197 75
58 313 83
362 96 35
4 167 52
159 365 16
212 326 69
410 321 1
4 13 79
382 27 58
331 299 2
211 80 81
50 365 88
21 306 43
102 42 5
105 319 95
360 72 71
10 419 5
300 81 66
417 39 46
351 229 33
143 333 72
88 175 87
436 336 41
323 339 98
61 259 39
71 46 1
408 171 99
63 303 74
268 226 39
261 251 18
234 271 30
140 375 22
346 384 16
3 95 77
329 314 96
277 63 91
181 308 31
440 157 73
293 143 92
67 2 3
70 237 71
428 233 1
175 45 45
248 328 63
159 237 63
104 180 43
7 362 74
44 365 34
340 41 77
300 157 14
170 16 86
183 418 52
12 298 84
106 38 28
69 269 92
108 384 20
76 207 82
426 126 88
17 319 16
81 264 80
303 24 53
65 342 27
1 212 65
367 179 8
161 70 76
377 150 55
247 223 51
389 62 47
172 135 47
393 322 27
308 109 5
33 243 43
207 317 4
60 20 80
259 115 69
283 70 83
285 398 89
438 200 5
376 258 7
315 364 53
68 432 99
28 398 48
49 16 8
173 351 26
134 137 32
373 180 11
216 0 3
208 418 94
283 16 89
385 426 83
190 142 8
361 252 48
162 191 59
423 147 32
260 2 84
330 124 33
251 201 7
299 21 68
200 21 31
136 33 73
257 62 18
15 396 94
97 357 19
228 432 6
390 394 17
62 13 60
102 57 81
86 115 13
28 164 100
31 340 57
281 427 6
256 305 50
2 415 48
298 258 25
214 136 10
27 357 97
134 373 6
131 305 82
105 33 71
350 95 17
280 99 89
145 407 83
238 224 38
354 404 99
382 385 76
394 231 85
270 163 39
280 162 6
91 15 19
426 171 89
425 315 72
276 140 18
71 372 31
107 410 67
297 309 37
226 109 82
198 127 84
269 15 69
302 328 44
360 164 32
157 51 91
185 117 63
429 31 51
163 4 93
226 304 33
232 200 58
291 167 89
6 440 37
76 298 31
257 345 21
34 5 37
234 307 33
249 150 34
53 123 61
58 170 46
76 190 61
226 261 49
28 30 80
405 298 94
132 237 60
213 221 25
294 366 6
372 329 37
332 248 53
374 338 34
309 50 100
309 116 45
12 218 20
128 144 85
135 3 11
313 408 14
182 278 90
314 195 79
303 128 70
91 76 1
98 316 64
442 237 9
32 236 47
185 220 2
29 346 38
244 178 69
55 97 90
273 292 49
302 156 84
356 376 13
232 397 45
257 435 62
395 38 81
286 9 54
149 427 39
372 420 29
191 147 72
371 353 7
376 91 60
409 403 10
144 110 85
10 160 12
11 107 30
261 304 18
367 248 57
302 27 32
164 266 46
295 429 59
298 316 62
155 418 73
142 170 21
190 317 68
52 275 63
29 425 33
256 175 93
41 306 36
317 338 64
179 317 2
28 345 49
403 129 100
302 31 56
241 22 29
326 133 3
128 394 68
26 192 84
111 74 86
435 16 96
380 194 4
369 252 50
200 213 7
254 224 91
214 238 79
433 57 41
147 23 49
380 122 100
234 124 88
266 392 7
239 103 86
322 443 8
252 392 32
96 95 2
346 76 13
261 417 19
424 443 46
100 251 10
353 279 13
248 107 28
387 144 66
212 211 19
65 335 88
88 315 85
185 71 77
126 365 87
361 401 30
90 159 14
202 122 56
120 180 57
52 383 70
10 116 47
408 124 90
128 284 47
377 360 6
100 199 98
67 295 22
266 268 47
324 49 99
235 11 24
408 100 34
269 352 19
411 73 46
44 235 50
33 253 48
194 421 23
6 15 73
346 404 69
48 324 92
131 179 4
14 84 18
71 112 4
333 220 37
124 195 19
162 45 77
210 218 89
358 7 69
128 262 99
151 429 64
352 193 88
323 416 2
174 202 20
153 211 19
431 337 54
247 104 18
379 152 81
378 428 47
46 73 58
347 168 44
80 132 37
413 275 20
420 79 10
384 325 61
22 395 27
288 271 26
165 33 57
200 308 93
333 196 79
112 419 28
79 36 17
323 264 87
369 409 88
313 83 86
19 390 45
118 301 10
151 88 26
161 169 26
204 275 63
234 88 77
192 326 47
293 188 62
201 103 76
395 141 65
123 402 87
413 356 78
346 170 75
412 309 34
355 20 94
347 86 86
225 258 13
267 10 35
103 239 7
380 295 96
293 156 86
390 266 19
284 125 78
325 139 39
108 442 8
426 304 29
295 364 6
117 169 17
201 439 16
385 379 64
263 412 1
181 283 2
96 372 54
189 82 87
23 354 59
249 346 81
118 62 99
280 106 51
192 266 22
356 363 40
70 63 72
73 343 6
28 73 34
419 380 98
311 53 37
337 197 17
179 27 54
123 397 83
391 394 42
196 87 82
243 97 6
123 337 68
295 311 92
302 143 88
294 327 12
300 297 67
439 307 88
371 115 73
197 309 18
151 188 57
91 104 55
228 275 93
303 67 15
216 159 79
369 338 93
361 66 90
177 228 64
179 6 93
260 246 83
292 443 23
303 112 22
166 267 42
271 304 68
7 432 45
305 80 99
114 327 78
136 282 37
112 313 88
342 187 59
279 174 69
282 96 30
263 186 34
12 57 13
14 203 15
242 177 45
397 280 93
228 6 66
313 204 45
58 251 79
98 352 76
58 118 80
70 145 77
441 187 73
178 397 88
217 6 1
115 130 37
387 55 85
154 443 10
349 173 80
239 18 45
67 98 42
160 163 74
315 341 60
303 101 11
1 131 1
398 153 10
309 383 96
422 342 49
211 307 13
217 141 58
34 424 55
109 204 3
278 56 14
15 87 27
286 221 77
436 323 51
305 24 27
67 7 17
332 44 87
190 152 85
160 95 32
314 280 94
176 285 46
302 26 54
341 374 41
210 433 53
246 438 73
246 156 95
177 24 70
395 255 95
136 437 40
134 26 61
432 226 46
45 194 91
257 17 15
164 349 39
331 67 84
325 297 55
112 122 100
297 70 22
159 0 98
12 213 96
427 102 78
394 416 1
394 332 38
215 378 89
82 6 82
236 289 73
77 386 28
128 145 69
63 375 37
251 142 60
197 7 8
268 259 10
22 23 59
304 9 69
261 230 18
51 33 68
308 17 14
365 420 25
363 78 4
88 240 24
381 405 54
200 93 50
232 154 41
9 47 30
219 32 72
291 216 80
56 153 12
249 230 12
322 223 49
51 208 18
362 195 81
91 101 67
11 292 15
381 54 74
370 86 43
167 416 34
422 48 30
20 117 6
171 228 4
122 147 62
441 41 23
415 317 28
189 212 65
403 73 94
234 215 39
359 378 91
390 194 61
206 223 87
184 206 91
196 388 86
212 167 34
2 259 14
381 228 95
72 9 89
82 85 67
289 270 25
2 222 68
358 205 30
16 213 79
83 243 100
308 393 65
272 426 89
411 275 75
72 133 17
39 308 5
395 2 6
103 145 59
386 143 23
74 419 79
111 172 7
281 51 66
145 372 50
4 158 58
135 209 96
190 37 64
256 40 62
308 190 20
29 167 53
365 357 83
91 88 77
337 179 86
425 233 44
32 252 8
209 20 66
321 122 37
255 435 71
396 257 69
162 435 60
191 106 21
22 394 26
292 370 41
318 258 58
292 40 22
161 119 92
394 328 77
371 104 79
28 310 82
114 323 46
332 380 35
86 264 6
134 366 39
155 362 38
432 433 52
351 178 56
433 312 52
76 394 45
288 200 23
204 117 79
168 262 83
16 91 97
5 360 42
387 87 63
146 402 64
203 227 18
270 218 11
427 409 28
365 277 49
399 93 97
412 294 99
57 283 37
273 233 56
359 42 98
288 408 29
424 40 57
193 420 57
187 301 16
194 336 88
236 263 42
296 377 96
369 129 69
285 202 27
215 66 1
368 392 90
414 132 43
43 39 87
66 114 56
269 232 75
374 175 94
350 129 41
83 334 36
0 26 35
330 275 38
34 428 27
412 390 21
371 332 53
326 325 46
353 27 26
330 67 45
256 267 62
257 194 46
236 172 58
234 59 89
154 72 54
392 100 17
237 175 31
304 431 98
222 398 16
71 125 36
184 206 15
10 419 53
108 280 44
378 135 60
320 291 68
402 197 57
208 412 25
63 287 57
315 154 82
345 25 37
228 73 38
94 10 64
20 408 91
132 245 86
427 282 47
408 103 12
422 117 44
166 337 37
160 71 45
300 238 74
23 206 50
326 160 90
386 74 76
297 173 8
19 230 93
215 52 42
199 72 11
173 301 21
370 101 63
360 253 5
391 233 15
192 11 72
72 79 63
39 433 22
251 249 44
262 294 65
238 277 14
107 357 49
201 112 54
44 222 69
409 335 41
126 210 40
336 256 86
224 190 68
31 391 19
277 74 23
364 433 10
379 437 45
85 393 75
242 228 17
325 273 53
162 75 99
185 59 28
303 30 8
384 405 7
58 0 14
351 243 81
184 75 41
354 41 92
60 84 41
52 368 15
132 424 37
436 239 29
8 369 97
99 276 9
351 17 39
237 56 50
244 82 9
214 380 91
215 248 82
168 33 53
82 77 65
245 340 92
425 57 95
281 126 85
283 145 35
62 434 21
6 253 27
295 419 25
15 427 21
270 149 54
88 105 46
253 113 16
413 181 40
248 93 21
322 426 89
65 354 30
79 51 89
73 18 70
60 182 13
5 353 37
13 81 87
404 378 50
320 337 23
200 6 90
100 403 49
184 302 28
228 158 70
27 364 54
150 160 19
312 348 76
369 26 11
101 245 21
8 170 12
327 277 36
388 95 80
1 185 94
274 147 61
227 349 55
21 188 50
67 198 30
55 270 99
289 246 23
297 425 9
230 425 47
175 13 65
279 33 33
235 210 31
15 400 7
265 52 71
440 256 60
272 65 93
124 328 67
96 43 56
217 161 28
314 157 38
119 91 42
302 339 34
194 56 72
401 214 94
370 26 91
280 283 46
386 308 41
376 329 26
15 242 77
245 125 97
394 333 4
69 85 19
21 274 43
283 52 29
114 368 46
180 203 53
177 417 51
277 124 69
30 282 9
211 302 82
40 255 98
71 205 49
13 381 35
358 285 80
208 422 95
205 297 40
7 156 89
91 232 81
245 318 15
317 52 52
242 136 100
293 412 48
268 125 24
88 71 80
141 33 98
403 159 37
79 243 85
217 163 40
348 216 44
393 84 53
287 319 16
408 438 4
82 217 4
20 334 36
410 81 60
23 5 62
14 385 96
374 335 15
92 134 18
212 74 10
120 1 10
92 17 27
354 16 98
10 67 30
189 2 28
315 179 90
147 9 65
343 160 68
9 16 33
186 427 54
76 304 88
369 95 58
62 270 79
350 335 7
136 386 37
402 65 15
205 22 67
118 246 90
266 206 68
312 175 73
150 396 34
376 31 60
188 238 45
286 77 16
178 231 79
383 38 6
258 307 78
386 169 77
142 407 7
317 147 41
71 281 1
267 16 94
172 436 89
55 390 83
12 141 84
394 27 11
82 285 26
197 258 78
164 339 22
62 130 31
317 207 32
325 141 100
224 70 23
143 285 62
74 366 82
103 291 47
236 107 8
340 396 21
359 133 26
207 356 59
160 39 75
283 174 87
96 271 81
308 377 4
55 431 75
62 254 79
243 361 95
217 188 26
325 166 63
414 53 48
425 253 36
437 110 91
357 19 24
128 96 16
334 251 64
103 263 83
96 269 12
141 5 50
318 368 88
123 284 55
225 131 76
232 239 69
263 329 94
311 365 8
425 247 91
283 160 30
52 283 21
352 375 33
5 93 85
138 36 26
292 132 11
303 238 11
40 342 8
266 23 25
101 55 71
416 70 39
117 170 49
35 70 57
305 397 33
284 275 18
94 46 29
77 199 94
428 121 49
28 341 74
122 133 88
79 265 9
386 35 52
313 79 20
70 382 54
104 314 97
248 164 14
20 266 31
359 16 72
415 288 47
146 281 7
198 266 77
193 333 21
359 434 96
186 114 48
47 251 46
346 3 46
179 216 43
166 15 10
10 160 95
385 204 18
433 165 99
32 330 11
245 248 48
333 274 37
128 242 27
373 400 34
253 317 30
139 18 9
436 233 6
114 409 49
241 33 23
409 276 38
267 350 43
43 375 9
244 139 70
122 238 100
405 125 49
211 90 21
394 432 20
260 355 48
413 165 55
415 162 41
226 372 64
321 136 5
245 388 77
31 128 42
15 7 9
174 342 63
306 49 93
12 294 78
88 110 33
167 311 3
69 436 53
3 440 30
328 223 15
323 52 80
293 160 94
388 247 52
195 248 58
212 278 58
246 96 55
282 420 76
245 1 58
114 414 10
392 413 85
414 218 45
351 257 40
309 68 22
80 257 50
217 113 77
13 259 43
113 401 45
393 440 68
285 319 25
320 8 26
314 429 34
236 110 40
118 329 77
347 28 24
38 269 59
147 196 37
259 232 1
338 336 94
130 300 91
397 12 98
240 128 95
404 441 60
58 284 75
419 200 61
119 235 10
354 293 84
369 35 9
382 100 25
112 192 3
235 172 4
10 326 84
388 94 65
39 13 77
301 356 15
85 336 85
187 87 53
418 441 72
155 385 80
441 53 50
340 293 57
27 360 95
378 44 29
327 249 7
21 338 23
296 410 90
70 98 63
152 31 93,

445 1335
121 434 1
75 121 99
156 252 2
248 246 30
428 103 77
86 226 51
352 425 28
305 232 19
170 106 44
348 388 61
285 153 45
114 92 83
372 379 35
428 308 78
122 235 1
159 383 51
9 333 87
89 392 33
424 120 58
266 271 45
267 32 53
375 254 41
180 37 54
127 96 14
15 294 13
107 7 28
269 18 44
40 93 75
190 182 30
49 274 81
296 215 83
79 94 41
36 19 77
237 203 49
358 264 63
327 257 72
308 25 62
356 14 44
315 150 27
318 366 21
138 111 50
353 161 38
223 337 46
188 326 81
233 149 1
235 320 60
233 328 9
125 266 9
357 325 87
271 406 74
47 312 69
35 67 54
400 263 24
295 318 81
443 97 47
350 149 17
350 377 61
152 343 56
229 174 79
45 440 18
10 235 21
7 438 91
192 290 76
7 336 80
391 416 51
251 275 12
393 197 5
365 159 50
422 138 31
416 121 69
11 390 77
14 7 75
354 300 48
190 68 96
173 329 16
275 312 78
309 283 32
400 310 89
221 176 4
230 59 51
399 293 97
333 391 57
3 387 94
418 22 12
206 336 12
233 369 93
68 194 69
111 51 76
179 105 70
357 141 89
380 69 68
80 235 66
343 132 2
129 65 77
359 352 14
298 117 59
58 319 32
202 295 88
332 135 61
82 14 68
302 378 64
383 443 79
129 199 18
405 206 17
140 342 53
361 212 96
385 309 27
271 23 1
417 314 62
22 349 90
228 376 69
118 221 34
76 110 79
348 124 32
172 8 81
352 64 71
226 224 64
218 258 42
408 312 35
259 339 31
110 419 64
310 275 60
432 216 89
375 37 88
120 156 23
74 84 42
122 125 71
176 172 10
130 38 79
195 436 88
74 217 19
255 324 36
57 258 79
318 120 28
82 432 82
340 182 94
25 207 14
219 106 11
368 194 83
123 282 56
126 236 86
45 169 24
14 235 17
435 41 79
268 48 64
421 162 66
400 380 83
286 282 3
387 185 44
46 349 80
259 330 57
327 424 6
0 336 61
252 18 4
340 188 6
122 311 8
93 410 91
235 84 99
206 412 85
310 245 4
299 9 37
421 171 11
104 145 9
339 230 99
150 17 19
372 180 80
128 374 3
185 207 41
333 309 79
186 5 54
200 260 32
342 268 65
140 55 97
32 211 4
117 93 6
